#OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
968555	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
663545	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	1
697990	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
207403	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
513639	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4365849	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1108249	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1
151136	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1040091	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
983609	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
593384	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
144640	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1140993	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4311892	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4350044	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4350964	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
187506	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
4201291	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4336218	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
824704	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
579008	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
644991	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
242868	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
813621	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
224042	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
2167419	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
253167	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
622364	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
348570	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1100123	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
784559	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4313098	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
997375	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
3482971	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
237912	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
217060	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
4379512	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1104896	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
707389	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
216743	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	2
824617	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
718326	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
211684	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
223583	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4432889	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
539496	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0
104622	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
329842	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
308373	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
819599	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4409462	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
562206	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4369470	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
241315	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
828722	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
242006	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
1103871	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
1660491	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
704357	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
715212	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
334113	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
264188	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
520083	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
561221	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1012668	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1
4413716	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4371784	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
709077	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
758197	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
4433256	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
136998	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
1108744	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
256291	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
251102	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
734098	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1105305	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
857992	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
800164	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
888623	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
320922	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1112485	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
306159	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
589372	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
243586	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
570453	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
204470	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
536028	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1143223	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
533650	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1
113674	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
202015	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4296811	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
592622	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0
819730	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
501793	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6330	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3954606	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
819659	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
593915	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1
570407	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
4348098	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
141274	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
209805	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
532875	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
4469865	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
217392	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
511321	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
255407	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
1105652	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
592589	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4449708	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1140995	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0
4432545	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
14258	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
863772	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1122667	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
770413	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3879985	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
583421	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
1109117	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
16159	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
750868	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
514711	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
509247	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
226410	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4425073	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
247905	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
215447	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
4350694	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
240552	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4391489	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
935593	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
297615	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
606789	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4468591	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1135681	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
624373	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
832050	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
542223	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1765706	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
369447	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4441674	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0
206162	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4303820	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
214815	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
351256	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1144543	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
247730	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
527413	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
91695	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
357071	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3691870	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
681114	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
242389	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
819038	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
4428924	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4303335	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
321991	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1107622	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4313538	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
579647	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
417532	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
163698	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
284413	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4402382	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
860105	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
312984	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0
579208	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
1031666	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
1831095	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
4348258	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
722016	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
811561	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
1132675	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
254729	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0
708001	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4338537	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1095402	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
550225	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4479579	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
4323566	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2
811272	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
364646	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4312168	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4347742	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
812714	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
223000	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1140285	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
328095	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4379833	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
1109686	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
305094	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
4390301	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3682324	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
231088	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1118790	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
260014	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4459356	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
824624	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
112962	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
90452	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3591463	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
586263	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
533038	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1847	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
825112	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1115572	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
811192	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
141219	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
245652	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
584767	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
336873	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
137533	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
243743	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
333500	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
809836	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
4480305	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
637937	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
39832	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
1117348	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
894360	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4424552	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
1108830	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
252542	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
314978	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
509397	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
1143332	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
154898	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
152872	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
65681	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4348101	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
216576	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
530861	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
113778	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
531378	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1
245124	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
937372	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
1138310	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2783432	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
4387263	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
3780125	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4419011	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4069756	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
764463	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4316468	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
239407	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
4458585	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
129813	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
302965	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4368136	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1140810	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
980248	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
776570	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
570191	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
289530	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
136719	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0
1144682	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2733665	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4331648	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
528049	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
712179	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
543094	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1554351	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
847358	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
802477	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
143210	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
817388	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
152690	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
277292	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
806354	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1146851	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4385099	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1113589	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
778762	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2706695	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
28736	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
556231	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
3284221	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0
4328457	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4305878	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
465079	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
534957	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1137927	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4368045	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
203457	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
581403	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4318801	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
527033	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
4409398	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
342790	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
82263	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
347880	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1077190	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1126692	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
446356	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3916519	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3969829	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1122008	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4312244	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
240941	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
765494	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
215863	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
539716	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
4260136	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
2148435	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
825011	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
29377	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
352324	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
249138	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4403331	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1716466	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
559891	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1136687	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
111050	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4385224	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
7346	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
793975	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
623175	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
134359	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4366781	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
3367865	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
210805	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
17513	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
677148	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
572643	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
715901	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
4324351	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
541879	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
4418303	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
326466	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
509881	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
681014	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
242929	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4328471	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
88335	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
520644	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
154610	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
191430	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
824675	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1110613	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
588042	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
692284	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
572713	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
227962	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
813442	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
666390	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
810076	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
643256	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
189151	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
253644	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0
265927	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
576582	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
163730	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
