,KO,OE,WT,mean,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_1074,0.000948097604946662,0.000544555912393171,0.000535389072527307,0.00067601419662238,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Arenimonas_oryziterrae
ASV_1688,0.000184132487255734,0.000424781633358215,0.000269522586210539,0.000292812235608162,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Arenimonas_oryziterrae
ASV_2550,0.000217807983781529,0.000304291937963817,0.000106870426670251,0.000209656782805199,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Unassigned,Unassigned
ASV_1310,0.000837185131526597,0.000331914436695702,0.000666944646305184,0.000612014738175828,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Unassigned
ASV_1478,0.000341387719029235,0.000300006066283511,0.000428440958905835,0.000356611581406194,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Unassigned
ASV_1942,0.000335072615404428,0.000153979557822072,0.000189190008833504,0.000226080727353334,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Unassigned
ASV_2120,0.000324844293403522,0.000415435550391495,0.000375320468660266,0.000371866770818428,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Unassigned
ASV_2586,0.000160421757807796,0.000212941727169226,0.00015934755988513,0.000177570348287384,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Unassigned,Unassigned
ASV_2222,0.000435566055431969,0.000360015054462482,0.00045792169662132,0.00041783426883859,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Arenimonas_oryziterrae
ASV_2117,0.000166270708758682,0.000391466317203877,0.000429531546631044,0.000329089524197868,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Unassigned,Unassigned
ASV_2370,0.000132785923624505,9.13501034635159e-05,0.000348924432370861,0.000191020153152961,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Unassigned,Unassigned
ASV_2309,0.00013176169352181,6.11853755312295e-05,0.000266045261683797,0.000152997443578945,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Unassigned,Unassigned
ASV_81,0.011942375915845,0.0118670523475174,0.0149873771377851,0.0129322684670491,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_392,0.00193403913762784,0.00142706206104591,0.00245934045586133,0.00194014721817836,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned,Unassigned,Unassigned
ASV_2336,0.000180282936497331,0.000120922751136886,0.000265262594045526,0.000188822760559914,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned,Unassigned,Unassigned
ASV_899,0.000419496780465111,0.00078481358274474,0.000853751933024708,0.00068602076541152,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1378,0.000348771495164564,0.000334423203418086,0.00058672411514168,0.000423306271241443,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2402,0.000191526572084437,9.07292769750823e-05,0.00015887380243871,0.000147043217166076,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1454,0.000469820432262288,0.000210318891891745,0.000455544080004478,0.000378561134719504,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2674,7.90218821766116e-05,9.06191295182324e-05,0.000213449363762255,0.000127696791819033,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_114,0.0120043484425732,0.00779479603968996,0.0110987159933505,0.0102992868252045,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,Sandaracinus_amylolyticus
ASV_1900,0.000315438596194235,0.000298765208456898,0.000427926431764803,0.000347376745471979,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,Sandaracinus_amylolyticus
ASV_1791,0.000239973460276025,0.000334167076928473,0.000538584083258559,0.000370908206821019,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,Sandaracinus_amylolyticus
ASV_2503,0.000186095698757732,0.000119944180717661,0.000132920912511812,0.000146320263995735,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,Sandaracinus_amylolyticus
ASV_1112,0.000503515413395191,0.000633766558050549,0.000855181765025065,0.000664154578823601,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,Sandaracinus_amylolyticus
ASV_2284,0.000110250651308789,0.000301547175581882,0.00029228901829786,0.000234695615062843,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,Sandaracinus_amylolyticus
ASV_1403,0.000212175505143748,0.000393343487602626,0.000641040088859662,0.000415519693868678,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_529,0.00120563263395575,0.00106191510373569,0.00182492581375531,0.00136415785048225,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_893,0.000498539206120233,0.000482492139214619,0.00109580688372362,0.000692279409686159,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2071,0.000187601348273458,0.000266964745682027,0.000453686050919199,0.000302750714958228,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_976,0.000633228313406135,0.000939573098902749,0.000804565118185091,0.000792455510164658,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1866,0.00011409954293287,0.000212775639253693,0.000618001408159847,0.000314958863448803,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1408,0.000342925180750964,0.000462983266360146,0.0006419060711327,0.000482604839414603,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1620,0.000356681192417177,0.000664187412472449,0.000744863368297917,0.000588577324395847,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1946,0.000116517020749534,0.000516615221624148,0.000456795759528888,0.000363309333967524,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1959,0.000164639007908831,0.000273074122950862,0.000240046233610925,0.000225919788156873,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,Sandaracinus_amylolyticus
ASV_2036,0.00031287920760162,0.000182309107849298,0.000349865329475243,0.000281684548308721,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_101,0.00858678332729226,0.0136406750766226,0.00899643677854813,0.010407965060821,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1460,0.000248391775207423,0.000150466652580739,0.000401634034608534,0.000266830820798899,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_429,0.00141784670493002,0.00200869435464199,0.00177322150439826,0.00173325418799009,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_579,0.00110571503429353,0.00187498324668919,0.00115657948924406,0.00137909259007559,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_488,0.00126704824559423,0.00145652819539445,0.00193097249503185,0.00155151631200684,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1859,0.00019451401368913,0.000365654171245781,0.000563532926087003,0.000374567037007305,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_373,0.00199764935274571,0.00264269823427987,0.00254046401831937,0.00239360386844832,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1115,0.000452074729711464,0.000548936445446625,0.00078014377156544,0.00059371831557451,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1133,0.000404282934935672,0.00060653658918403,0.000645685365955611,0.000552168296691771,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2418,0.000115947716095826,0.000213983937083617,0.00016198825660868,0.000163973303262708,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_773,0.000690158954796559,0.00127563463480511,0.000751087531077576,0.000905627040226414,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1059,0.000418928134945724,0.000796337280296824,0.000616111102611083,0.000610458839284544,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_210,0.00376131694078376,0.00516661278761148,0.00398070093317012,0.00430287688718845,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1510,0.000440112838782187,0.000393579375931102,0.000106955721514843,0.000313549312076044,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1813,0.000252318317287044,0.000151464630181912,0.000269717469979035,0.00022450013914933,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1459,0.000487910429110084,0.000514582083626045,0.000646149947619273,0.000549547486785134,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_604,0.00109223692942274,0.00197577342302626,0.000830660589818163,0.00129955698075572,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1216,0.000574933866862555,0.00100042262799575,0.000588614413413473,0.000721323636090593,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_110,0.00997198199080717,0.00833564882130849,0.0110170925742073,0.00977490779544099,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1781,0.000801234208299931,0.00102937038492243,0.000940618573478165,0.000923741055566842,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1015,0.000866178477114474,0.000513106889471306,0.00090621327266837,0.000761832879751383,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1937,0.000811701242833958,0.000913068807244909,0.000752608562606687,0.000825792870895185,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2609,0.000161244382599415,0.000152239836440414,0.00018901879625324,0.000167501005097689,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_643,0.000942877705828628,0.00127053771140874,0.00126000763269396,0.00115780768331044,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1346,0.000446045376062334,0.000755949681527072,0.000454334783170672,0.000552109946920026,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1733,0.000408396114525359,0.000546836489823562,0.000560079272748493,0.000505103959032471,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2246,0.000155180277604067,0.000336838065617419,0.000427092306357843,0.000306370216526443,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2040,0.000163814405714248,0.000242595883401004,0.000453892612866685,0.000286767633993979,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1102,0.000983810215377288,0.00122040342579346,0.00102232921753359,0.00107551428623478,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2577,0.000132292172947748,0.000121200524627977,0.000136457358298682,0.000129983351958136,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_112,0.00261912395429569,0.0125362164567308,0.0107303119269417,0.00862855077932275,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Niastella,Unassigned
ASV_1200,0.000136786701412434,0.000999029737549672,0.000509723924000261,0.000548513454320789,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Niastella,Unassigned
ASV_2008,0.000108249932847663,0.000484264527924041,0.000509464291288091,0.000367326250686598,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Unassigned,Unassigned
ASV_2366,5.33091159989061e-05,0.000208183355183854,0.000376224403401432,0.000212572291528064,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Unassigned,Unassigned
ASV_247,0.000950790783461095,0.00487470913605154,0.00496738650754132,0.00359762880901799,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Niastella,Unassigned
ASV_1446,0.000188625578376153,0.000904464611218684,0.000484559343441573,0.000525883177678803,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Unassigned,Unassigned
ASV_1504,0.0001624218171346,0.00062720636330706,0.000427656733869637,0.000405761638103766,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Niastella,Unassigned
ASV_2385,8.34387601857584e-05,0.000609955733062322,0.000294175509238257,0.000329190000828779,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Unassigned,Unassigned
ASV_1506,0.000336920788567384,0.00129934470653333,0.000456728193358731,0.000697664562819815,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Terrimonas,Unassigned
ASV_2821,5.33479412266758e-05,0.00014563148828546,0.000107497990129726,0.00010215913988062,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Terrimonas,Terrimonas_aquatica
ASV_1597,0.000193905883807652,0.000633583432050963,0.000346038017001208,0.000391175777619941,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Terrimonas,Unassigned
ASV_2444,5.534800055348e-05,0.000214226817309058,0.000242650643245919,0.000170741820369486,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Unassigned,Unassigned
ASV_2364,0,0.000328150121213257,0.000215522507686696,0.000181224209633318,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Chitinophaga,Unassigned
ASV_1660,0.000137317180838372,0.000452711411132027,0.000455276884505544,0.000348435158825314,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Lacibacter,Unassigned
ASV_970,0.00017068824590215,0.00127403534522852,0.00079974902999741,0.000748157540376028,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Unassigned,Unassigned
ASV_2433,0.000110505289715342,0.000671632380443186,0.00024177162547515,0.000341303098544559,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Unassigned,Unassigned
ASV_2241,0.000109897818968186,0.000483375253110442,0.000188212457426737,0.000260495176501788,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Unassigned,Unassigned
ASV_2358,8.18070593359074e-05,0.000238181995200607,0.000403421050129118,0.000241136701555211,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Unassigned,Unassigned,Unassigned
ASV_121,0.00582889754283691,0.0100493691823233,0.0062701669475729,0.00738281122424436,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1970,0.000132786582758826,0.00036329362337569,0.000268859673383843,0.000254979959839453,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2762,0.000200172912382719,0.000212497865762602,0.000162884005672,0.000191851594605773,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_370,0.0015670841402254,0.00329841721599325,0.00278953000504166,0.0025516771204201,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1333,0.000145014964086536,0.000819056245108119,0.000666474014146078,0.000543515074446911,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2142,0.000218339122341788,0.000484955878473531,0.00029577551860736,0.000333023506474226,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1265,0.000420560494929897,0.000818820356779643,0.000401690552767756,0.000547023801492432,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2448,0.000155433597741978,0.000153008086630886,0.000136201840978738,0.000148214508450534,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_463,0.00146705771875932,0.00184748404822889,0.00201263425581915,0.00177572534093579,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,Unassigned
ASV_936,0.000421345612762388,0.000787351238856651,0.000531910135004571,0.000580202328874537,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,Unassigned
ASV_792,0.000564875144982863,0.00142749179485239,0.00102370721727445,0.0010053580523699,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Unassigned,Unassigned,Unassigned
ASV_1381,0.000325666259060819,0.000420630827715461,0.000240285642529401,0.000328860909768561,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,Unassigned
ASV_2512,0.000136709710091216,0.000152277112685603,0.000187520145023589,0.000158835655933469,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Unassigned,Unassigned,Unassigned
ASV_2015,0.000191905824480848,0.000355636073409379,0.00018893449151356,0.000245492129801263,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Unassigned,Unassigned,Unassigned
ASV_2021,0.000170433607495597,0.00039240914949662,0.000240973216649241,0.000267938657880486,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Unassigned,Unassigned,Unassigned
ASV_2329,0.000160611150930771,0.000424077817813163,0.000347989571715531,0.000310892846819822,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2219,8.10212823690945e-05,0.000275637204002488,0.000268931362223198,0.000208529949531594,Bacteria,Proteobacteria,Deltaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_632,0.000462929088535072,0.00199954536758714,0.00101871512583962,0.00116039652732061,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,Unassigned
